Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2022-01-26,18,0.572,0.0,0.0,None
2022-01-26,19,0.407,0.0,0.0,None
2022-01-26,20,0.507,0.0,0.0,None
2022-01-26,21,0.768,0.0,0.0,None
2022-01-26,22,0.0,0.707,0.0,None
2022-01-26,23,0.0,0.432,0.0,None
2022-01-27,0,0.0,0.332,0.0,None
2022-01-27,1,0.0,0.363,0.0,None
2022-01-27,2,0.0,0.353,0.0,None
2022-01-27,3,0.0,0.346,0.0,None
2022-01-27,4,0.0,0.343,0.0,None
2022-01-27,5,0.0,0.342,0.0,None
2022-01-27,6,0.0,0.354,0.0,None
2022-01-27,7,0.0,1.517,0.0,None
2022-01-27,8,0.265,0.0,0.114,None
2022-01-27,9,0.0,0.0,0.291,Medium
2022-01-27,10,0.0,0.0,0.295,High
2022-01-27,11,0.0,0.0,0.314,High
2022-01-27,12,0.0,0.0,0.316,High
2022-01-27,13,0.0,0.0,0.314,High
2022-01-27,14,0.0,0.0,0.393,High
2022-01-27,15,0.0,0.0,0.307,Medium
2022-01-27,16,0.166,0.0,0.159,None
2022-01-27,17,0.339,0.0,0.01,None
2022-01-27,18,0.513,0.0,0.0,None
2022-01-27,19,0.558,0.0,0.0,None
2022-01-27,20,0.682,0.0,0.0,None
2022-01-27,21,0.528,0.0,0.0,None
2022-01-27,22,0.0,0.864,0.0,None
2022-01-27,23,0.0,0.517,0.0,None
2022-01-28,0,0.0,0.442,0.0,None
2022-01-28,1,0.0,0.5,0.0,None
2022-01-28,2,0.0,0.403,0.0,None
2022-01-28,3,0.0,0.586,0.0,None
2022-01-28,4,0.0,0.33,0.0,None
2022-01-28,5,0.0,0.329,0.0,None
2022-01-28,6,0.0,0.341,0.0,None
2022-01-28,7,0.0,1.518,0.0,None
2022-01-28,8,0.786,0.0,0.188,Low
2022-01-28,9,0.0,0.0,0.302,High
2022-01-28,10,0.0,0.0,0.301,High
2022-01-28,11,0.0,0.0,0.3,Very High
2022-01-28,12,0.0,0.0,0.299,Very High
2022-01-28,13,0.0,0.0,0.313,High
2022-01-28,14,0.0,0.0,0.305,High
2022-01-28,15,0.0,0.0,0.302,Medium
2022-01-28,16,0.128,0.0,0.17,Low
2022-01-28,17,0.307,0.0,0.005,None
2022-01-28,18,0.376,0.0,0.0,None
2022-01-28,19,0.738,0.0,0.0,None
2022-01-28,20,0.883,0.0,0.0,None
2022-01-28,21,0.483,0.0,0.0,None
2022-01-28,22,0.0,0.454,0.0,None
2022-01-28,23,0.0,0.513,0.0,None
2022-01-29,0,0.0,1.602,0.0,None
2022-01-29,1,0.0,0.371,0.0,None
2022-01-29,2,0.0,0.367,0.0,None
2022-01-29,3,0.0,0.783,0.0,None
2022-01-29,4,0.0,0.54,0.0,None
2022-01-29,5,0.0,0.46,0.0,None
2022-01-29,6,0.0,0.344,0.0,None
2022-01-29,7,0.0,0.338,0.0,None
2022-01-29,8,0.154,0.0,0.193,None
2022-01-29,9,0.0,0.0,0.298,Medium
2022-01-29,10,0.0,0.0,0.315,High
2022-01-29,11,0.0,0.0,0.428,High
2022-01-29,12,0.218,0.0,0.587,High
2022-01-29,13,0.0,0.0,0.299,High
2022-01-29,14,0.032,0.0,0.423,High
2022-01-29,15,0.0,0.0,0.384,Medium
2022-01-29,16,0.314,0.0,0.165,None
2022-01-29,17,0.535,0.0,0.007,None
2022-01-29,18,0.502,0.0,0.0,None
2022-01-29,19,0.481,0.0,0.0,None
2022-01-29,20,0.366,0.0,0.0,None
2022-01-29,21,0.438,0.0,0.0,None
2022-01-29,22,0.0,0.42,0.0,None
2022-01-29,23,0.0,0.843,0.0,None
2022-01-30,0,0.0,0.518,0.0,None
2022-01-30,1,0.0,0.305,0.0,None
2022-01-30,2,0.0,0.315,0.0,None
2022-01-30,3,0.0,0.331,0.0,None
2022-01-30,4,0.0,0.306,0.0,None
2022-01-30,5,0.0,0.306,0.0,None
2022-01-30,6,0.0,0.298,0.0,None
2022-01-30,7,0.0,0.289,0.0,None
2022-01-30,8,0.104,0.0,0.173,Low
2022-01-30,9,0.115,0.0,0.483,Medium
2022-01-30,10,0.0,0.0,0.483,High
2022-01-30,11,0.259,0.0,0.685,Medium
2022-01-30,12,0.765,0.0,0.847,Medium
2022-01-30,13,0.93,0.0,0.825,Medium
2022-01-30,14,0.006,0.0,0.521,Medium
2022-01-30,15,0.542,0.0,0.456,Low
2022-01-30,16,1.48,0.0,0.163,None
2022-01-30,17,1.296,0.0,0.016,None
2022-01-30,18,0.705,0.0,0.0,None
2022-01-30,19,1.758,0.0,0.0,None
2022-01-30,20,1.066,0.0,0.0,None
2022-01-30,21,1.706,0.0,0.0,None
2022-01-30,22,0.0,0.531,0.0,None
2022-01-30,23,0.0,0.519,0.0,None
2022-01-31,0,0.0,0.618,0.0,None
2022-01-31,1,0.0,0.754,0.0,None
2022-01-31,2,0.0,0.437,0.0,None
2022-01-31,3,0.0,0.439,0.0,None
2022-01-31,4,0.0,0.381,0.0,None
2022-01-31,5,0.0,0.356,0.0,None
2022-01-31,6,0.0,0.349,0.0,None
2022-01-31,7,0.0,1.468,0.0,None
2022-01-31,8,0.821,0.0,0.151,None
2022-01-31,9,0.0,0.0,0.374,Medium
2022-01-31,10,0.0,0.0,0.353,High
2022-01-31,11,0.0,0.0,0.353,High
2022-01-31,12,0.0,0.0,0.348,Very High
2022-01-31,13,0.0,0.0,0.342,High
2022-01-31,14,0.0,0.0,0.375,High
2022-01-31,15,0.03,0.0,0.43,Medium
2022-01-31,16,0.159,0.0,0.192,Low
2022-01-31,17,0.34,0.0,0.007,None
2022-01-31,18,0.853,0.0,0.0,None
2022-01-31,19,0.939,0.0,0.0,None
2022-01-31,20,0.99,0.0,0.0,None
2022-01-31,21,0.764,0.0,0.0,None
2022-01-31,22,0.0,0.734,0.0,None
2022-01-31,23,0.0,0.403,0.0,None
2022-02-01,0,0.0,0.357,0.0,None
2022-02-01,1,0.0,0.418,0.0,None
2022-02-01,2,0.0,0.371,0.0,None
2022-02-01,3,0.0,0.354,0.0,None
2022-02-01,4,0.0,0.364,0.0,None
2022-02-01,5,0.0,0.338,0.0,None
2022-02-01,6,0.0,0.344,0.0,None
2022-02-01,7,0.0,1.114,0.001,None
2022-02-01,8,0.275,0.0,0.185,Low
2022-02-01,9,0.0,0.0,0.308,Medium
2022-02-01,10,0.0,0.0,0.317,High
2022-02-01,11,0.0,0.0,0.31,High
2022-02-01,12,0.0,0.0,0.329,Very High
2022-02-01,13,0.0,0.0,0.471,High
2022-02-01,14,0.131,0.0,0.497,High
2022-02-01,15,0.0,0.0,0.332,Medium
2022-02-01,16,0.133,0.0,0.185,Low
2022-02-01,17,0.291,0.0,0.006,None
2022-02-01,18,0.659,0.0,0.0,None
2022-02-01,19,0.822,0.0,0.0,None
2022-02-01,20,1.115,0.0,0.0,None
2022-02-01,21,0.573,0.0,0.0,None
2022-02-01,22,0.0,0.799,0.0,None
2022-02-01,23,0.0,0.604,0.0,None
2022-02-02,0,0.0,0.494,0.0,None
2022-02-02,1,0.0,0.496,0.0,None
2022-02-02,2,0.0,0.403,0.0,None
2022-02-02,3,0.0,0.343,0.0,None
2022-02-02,4,0.0,0.34,0.0,None
2022-02-02,5,0.0,0.398,0.0,None
2022-02-02,6,0.0,0.352,0.0,None
2022-02-02,7,0.0,1.389,0.0,None
2022-02-02,8,0.287,0.0,0.2,Low
2022-02-02,9,0.0,0.0,0.321,High
2022-02-02,10,0.0,0.0,0.33,High
2022-02-02,11,0.0,0.0,0.33,High
2022-02-02,12,0.0,0.0,0.327,Very High
2022-02-02,13,0.0,0.0,0.326,High
2022-02-02,14,0.0,0.0,0.339,High
2022-02-02,15,0.004,0.0,0.404,Medium
2022-02-02,16,0.147,0.0,0.183,Low
2022-02-02,17,0.31,0.0,0.008,None
2022-02-02,18,0.4,0.0,0.0,None
2022-02-02,19,0.482,0.0,0.0,None
2022-02-02,20,0.756,0.0,0.0,None
2022-02-02,21,0.627,0.0,0.0,None
2022-02-02,22,0.0,0.545,0.0,None
2022-02-02,23,0.0,0.404,0.0,None
2022-02-03,0,0.0,0.396,0.0,None
2022-02-03,1,0.0,0.396,0.0,None
2022-02-03,2,0.0,0.381,0.0,None
2022-02-03,3,0.0,0.321,0.0,None
2022-02-03,4,0.0,0.333,0.0,None
2022-02-03,5,0.0,0.327,0.0,None
2022-02-03,6,0.0,0.331,0.0,None
2022-02-03,7,0.0,1.235,0.0,None
2022-02-03,8,0.447,0.0,0.041,None
2022-02-03,9,0.106,0.0,0.249,Low
2022-02-03,10,0.013,0.0,0.328,Medium
2022-02-03,11,0.011,0.0,0.349,Medium
2022-02-03,12,0.045,0.0,0.362,Medium
2022-02-03,13,0.021,0.0,0.406,Medium
2022-02-03,14,0.069,0.0,0.278,Low
2022-02-03,15,0.179,0.0,0.181,None
2022-02-03,16,0.221,0.0,0.149,None
2022-02-03,17,0.566,0.0,0.021,None
2022-02-03,18,0.703,0.0,0.0,None
2022-02-03,19,1.116,0.0,0.0,None
2022-02-03,20,0.555,0.0,0.0,None
2022-02-03,21,1.335,0.0,0.0,None
2022-02-03,22,0.0,0.897,0.0,None
2022-02-03,23,0.0,0.942,0.0,None
2022-02-04,0,0.0,1.719,0.0,None
2022-02-04,1,0.0,0.856,0.0,None
2022-02-04,2,0.0,0.598,0.0,None
2022-02-04,3,0.0,0.542,0.0,None
2022-02-04,4,0.0,0.392,0.0,None
2022-02-04,5,0.0,0.407,0.0,None
2022-02-04,6,0.0,0.374,0.0,None
2022-02-04,7,0.0,1.524,0.0,None
2022-02-04,8,0.473,0.0,0.024,None
2022-02-04,9,0.232,0.0,0.049,None
2022-02-04,10,0.183,0.0,0.1,None
2022-02-04,11,0.096,0.0,0.183,Low
2022-02-04,12,0.036,0.0,0.24,Medium
2022-02-04,13,0.098,0.0,0.187,None
2022-02-04,14,0.134,0.0,0.183,None
2022-02-04,15,0.38,0.0,0.076,None
2022-02-04,16,0.235,0.0,0.084,None
2022-02-04,17,0.366,0.0,0.02,None
2022-02-04,18,0.572,0.0,0.0,None
2022-02-04,19,0.984,0.0,0.0,None
2022-02-04,20,1.115,0.0,0.0,None
2022-02-04,21,0.524,0.0,0.0,None
2022-02-04,22,0.0,0.651,0.0,None
2022-02-04,23,0.0,0.655,0.0,None
2022-02-05,0,0.0,0.622,0.0,None
2022-02-05,1,0.0,0.357,0.0,None
2022-02-05,2,0.0,0.431,0.0,None
2022-02-05,3,0.0,0.322,0.0,None
2022-02-05,4,0.0,0.304,0.0,None
2022-02-05,5,0.0,0.288,0.0,None
2022-02-05,6,0.0,0.282,0.0,None
2022-02-05,7,0.0,0.294,0.0,None
2022-02-05,8,0.581,0.0,0.074,None
2022-02-05,9,0.441,0.0,0.246,None
2022-02-05,10,1.724,0.0,0.485,None
2022-02-05,11,0.328,0.0,0.721,Medium
2022-02-05,12,0.532,0.0,0.732,Medium
2022-02-05,13,0.0,0.0,0.408,High
2022-02-05,14,0.0,0.0,0.453,High
2022-02-05,15,0.169,0.0,0.443,Medium
2022-02-05,16,0.14,0.0,0.156,None
2022-02-05,17,0.338,0.0,0.011,None
2022-02-05,18,0.513,0.0,0.0,None
2022-02-05,19,0.456,0.0,0.0,None
2022-02-05,20,0.536,0.0,0.0,None
2022-02-05,21,0.502,0.0,0.0,None
2022-02-05,22,0.0,0.45,0.0,None
2022-02-05,23,0.0,0.581,0.0,None
2022-02-06,0,0.0,0.59,0.0,None
2022-02-06,1,0.0,0.367,0.0,None
2022-02-06,2,0.0,0.352,0.0,None
2022-02-06,3,0.0,0.333,0.0,None
2022-02-06,4,0.0,0.285,0.0,None
2022-02-06,5,0.0,0.281,0.0,None
2022-02-06,6,0.0,0.264,0.0,None
2022-02-06,7,0.0,0.26,0.002,None
2022-02-06,8,0.106,0.0,0.186,None
2022-02-06,9,0.011,0.0,0.358,Medium
2022-02-06,10,0.858,0.0,0.649,Medium
2022-02-06,11,1.243,0.0,0.881,Medium
2022-02-06,12,1.329,0.0,0.943,None
2022-02-06,13,0.467,0.0,0.687,High
2022-02-06,14,0.0,0.0,0.494,High
2022-02-06,15,0.0,0.0,0.363,Medium
2022-02-06,16,0.13,0.0,0.257,None
2022-02-06,17,0.308,0.0,0.014,None
2022-02-06,18,0.331,0.0,0.0,None
2022-02-06,19,0.469,0.0,0.0,None
2022-02-06,20,0.501,0.0,0.0,None
2022-02-06,21,0.679,0.0,0.0,None
2022-02-06,22,0.0,0.593,0.0,None
2022-02-06,23,0.0,0.537,0.0,None
2022-02-07,0,0.0,0.491,0.0,None
2022-02-07,1,0.0,0.344,0.0,None
2022-02-07,2,0.0,0.287,0.0,None
2022-02-07,3,0.0,0.429,0.0,None
2022-02-07,4,0.0,0.275,0.0,None
2022-02-07,5,0.0,0.251,0.0,None
2022-02-07,6,0.0,0.239,0.0,None
2022-02-07,7,0.0,1.498,0.0,None
2022-02-07,8,0.112,0.0,0.169,Medium
2022-02-07,9,0.0,0.0,0.248,High
2022-02-07,10,0.0,0.0,0.199,High
2022-02-07,11,0.0,0.0,0.261,Very High
2022-02-07,12,0.0,0.0,0.243,Very High
2022-02-07,13,0.0,0.0,0.258,Very High
2022-02-07,14,0.0,0.0,0.281,High
2022-02-07,15,0.0,0.0,0.301,High
2022-02-07,16,0.05,0.0,0.202,Medium
2022-02-07,17,0.209,0.0,0.008,None
2022-02-07,18,0.421,0.0,0.0,None
2022-02-07,19,1.713,0.0,0.0,None
2022-02-07,20,0.682,0.0,0.0,None
2022-02-07,21,1.256,0.0,0.0,None
2022-02-07,22,0.0,0.597,0.0,None
2022-02-07,23,0.0,0.379,0.0,None
2022-02-08,0,0.0,0.343,0.0,None
2022-02-08,1,0.0,0.366,0.0,None
2022-02-08,2,0.0,0.422,0.0,None
2022-02-08,3,0.0,0.263,0.0,None
2022-02-08,4,0.0,0.26,0.0,None
2022-02-08,5,0.0,0.24,0.0,None
2022-02-08,6,0.0,0.213,0.0,None
2022-02-08,7,0.0,1.174,0.001,None
2022-02-08,8,0.172,0.0,0.186,Medium
2022-02-08,9,0.0,0.0,0.227,High
2022-02-08,10,0.0,0.0,0.274,High
2022-02-08,11,0.0,0.0,0.237,Very High
2022-02-08,12,0.0,0.0,0.282,Very High
2022-02-08,13,0.0,0.0,0.243,Very High
2022-02-08,14,0.0,0.0,0.245,High
2022-02-08,15,0.0,0.0,0.237,High
2022-02-08,16,0.052,0.0,0.204,Medium
2022-02-08,17,0.32,0.0,0.009,None
2022-02-08,18,0.57,0.0,0.0,None
2022-02-08,19,0.545,0.0,0.0,None
2022-02-08,20,0.547,0.0,0.0,None
2022-02-08,21,0.514,0.0,0.0,None
2022-02-08,22,0.0,0.719,0.0,None
2022-02-08,23,0.0,0.422,0.0,None
2022-02-09,0,0.0,0.388,0.0,None
2022-02-09,1,0.0,0.35,0.0,None
2022-02-09,2,0.0,0.323,0.0,None
2022-02-09,3,0.0,0.248,0.0,None
2022-02-09,4,0.0,0.363,0.0,None
2022-02-09,5,0.0,0.312,0.0,None
2022-02-09,6,0.0,0.286,0.0,None
2022-02-09,7,0.0,1.639,0.001,None
2022-02-09,8,0.306,0.0,0.164,None
2022-02-09,9,0.0,0.0,0.276,Medium
2022-02-09,10,0.0,0.0,0.304,High
2022-02-09,11,0.392,0.0,0.752,Medium
2022-02-09,12,0.345,0.0,0.534,High
2022-02-09,13,0.0,0.0,0.25,Very High
2022-02-09,14,0.0,0.0,0.296,High
2022-02-09,15,0.0,0.0,0.228,High
2022-02-09,16,0.03,0.0,0.189,Low
2022-02-09,17,0.214,0.0,0.026,None
2022-02-09,18,0.627,0.0,0.0,None
2022-02-09,19,0.752,0.0,0.0,None
2022-02-09,20,0.729,0.0,0.0,None
2022-02-09,21,0.869,0.0,0.0,None
2022-02-09,22,0.0,0.672,0.0,None
2022-02-09,23,0.0,0.521,0.0,None
2022-02-10,0,0.0,0.962,0.0,None
2022-02-10,1,0.0,1.007,0.0,None
2022-02-10,2,0.0,0.445,0.0,None
2022-02-10,3,0.0,0.427,0.0,None
2022-02-10,4,0.0,0.406,0.0,None
2022-02-10,5,0.0,0.405,0.0,None
2022-02-10,6,0.0,0.453,0.0,None
2022-02-10,7,0.0,1.175,0.002,None
2022-02-10,8,0.304,0.0,0.134,None
2022-02-10,9,0.012,0.0,0.317,Medium
2022-02-10,10,0.0,0.0,0.251,Medium
2022-02-10,11,0.0,0.0,0.24,High
2022-02-10,12,0.0,0.0,0.224,High
2022-02-10,13,0.0,0.0,0.263,High
2022-02-10,14,0.0,0.0,0.241,Medium
2022-02-10,15,0.0,0.0,0.241,Medium
2022-02-10,16,0.308,0.0,0.143,None
2022-02-10,17,0.239,0.0,0.035,None
2022-02-10,18,1.251,0.0,0.0,None
2022-02-10,19,2.656,0.0,0.0,None
2022-02-10,20,0.792,0.0,0.0,None
2022-02-10,21,0.882,0.0,0.0,None
2022-02-10,22,0.0,0.63,0.0,None
2022-02-10,23,0.0,0.403,0.0,None
2022-02-11,0,0.0,0.334,0.0,None
2022-02-11,1,0.0,0.334,0.0,None
2022-02-11,2,0.0,0.388,0.0,None
2022-02-11,3,0.0,0.345,0.0,None
2022-02-11,4,0.0,0.278,0.0,None
2022-02-11,5,0.0,0.237,0.0,None
2022-02-11,6,0.0,0.248,0.0,None
2022-02-11,7,0.0,1.176,0.003,None
2022-02-11,8,0.039,0.0,0.151,Low
2022-02-11,9,0.0,0.0,0.308,Medium
2022-02-11,10,0.0,0.0,0.26,High
2022-02-11,11,0.0,0.0,0.273,High
2022-02-11,12,0.0,0.0,0.281,High
2022-02-11,13,0.002,0.0,0.46,High
2022-02-11,14,0.0,0.0,0.257,High
2022-02-11,15,0.035,0.0,0.297,Medium
2022-02-11,16,0.165,0.0,0.153,None
2022-02-11,17,0.349,0.0,0.019,None
2022-02-11,18,0.327,0.0,0.0,None
2022-02-11,19,0.317,0.0,0.0,None
2022-02-11,20,0.325,0.0,0.0,None
2022-02-11,21,0.349,0.0,0.0,None
2022-02-11,22,0.0,0.352,0.0,None
2022-02-11,23,0.0,0.381,0.0,None
2022-02-12,0,0.0,0.447,0.0,None
2022-02-12,1,0.0,0.471,0.0,None
2022-02-12,2,0.0,0.285,0.0,None
2022-02-12,3,0.0,0.256,0.0,None
2022-02-12,4,0.0,0.238,0.0,None
2022-02-12,5,0.0,0.298,0.0,None
2022-02-12,6,0.0,0.491,0.0,None
2022-02-12,7,0.0,1.655,0.0,None
2022-02-12,8,0.392,0.0,0.011,None
2022-02-12,9,0.161,0.0,0.101,None
2022-02-12,10,0.027,0.0,0.23,Medium
2022-02-12,11,0.0,0.0,0.279,High
2022-02-12,12,0.162,0.0,0.521,Medium
2022-02-12,13,0.154,0.0,0.426,Low
2022-02-12,14,0.013,0.0,0.262,Medium
2022-02-12,15,0.061,0.0,0.198,Medium
2022-02-12,16,0.141,0.0,0.196,Medium
2022-02-12,17,0.304,0.0,0.032,None
2022-02-12,18,0.572,0.0,0.0,None
2022-02-12,19,0.715,0.0,0.0,None
2022-02-12,20,0.805,0.0,0.0,None
2022-02-12,21,0.58,0.0,0.0,None
2022-02-12,22,0.0,0.635,0.0,None
2022-02-12,23,0.0,0.528,0.0,None
2022-02-13,0,0.0,0.464,0.0,None
2022-02-13,1,0.0,0.386,0.0,None
2022-02-13,2,0.0,0.305,0.0,None
2022-02-13,3,0.0,0.278,0.0,None
2022-02-13,4,0.0,0.29,0.0,None
2022-02-13,5,0.0,0.335,0.0,None
2022-02-13,6,0.0,0.265,0.0,None
2022-02-13,7,0.0,0.256,0.0,None
2022-02-13,8,0.559,0.0,0.035,None
2022-02-13,9,0.378,0.0,0.033,None
2022-02-13,10,1.32,0.0,0.075,None
2022-02-13,11,0.971,0.0,0.123,None
2022-02-13,12,0.402,0.0,0.106,None
2022-02-13,13,0.338,0.0,0.113,None
2022-02-13,14,0.686,0.0,0.089,None
2022-02-13,15,0.501,0.0,0.048,None
2022-02-13,16,0.451,0.0,0.085,None
2022-02-13,17,0.619,0.0,0.012,None
2022-02-13,18,0.661,0.0,0.0,None
2022-02-13,19,1.707,0.0,0.0,None
2022-02-13,20,1.7,0.0,0.0,None
2022-02-13,21,0.768,0.0,0.0,None
2022-02-13,22,0.0,0.662,0.0,None
2022-02-13,23,0.0,1.233,0.0,None
2022-02-14,0,0.0,1.858,0.0,None
2022-02-14,1,0.0,2.158,0.0,None
2022-02-14,2,0.0,0.473,0.0,None
2022-02-14,3,0.0,0.469,0.0,None
2022-02-14,4,0.0,0.476,0.0,None
2022-02-14,5,0.0,0.476,0.0,None
2022-02-14,6,0.0,0.458,0.0,None
2022-02-14,7,0.0,1.556,0.002,None
2022-02-14,8,0.506,0.0,0.208,Low
2022-02-14,9,0.019,0.0,0.443,Medium
2022-02-14,10,0.0,0.0,0.46,High
2022-02-14,11,0.148,0.0,0.299,High
2022-02-14,12,0.146,0.0,0.348,Medium
2022-02-14,13,0.042,0.0,0.435,High
2022-02-14,14,0.175,0.0,0.341,Medium
2022-02-14,15,0.095,0.0,0.445,Medium
2022-02-14,16,0.326,0.0,0.299,None
2022-02-14,17,0.709,0.0,0.031,None
2022-02-14,18,0.755,0.0,0.0,None
2022-02-14,19,1.541,0.0,0.0,None
2022-02-14,20,1.07,0.0,0.0,None
2022-02-14,21,0.781,0.0,0.0,None
2022-02-14,22,0.0,0.406,0.0,None
2022-02-14,23,0.0,0.372,0.0,None
2022-02-15,0,0.0,0.447,0.0,None
2022-02-15,1,0.0,0.498,0.0,None
2022-02-15,2,0.0,0.421,0.0,None
2022-02-15,3,0.0,0.294,0.0,None
2022-02-15,4,0.0,0.291,0.0,None
2022-02-15,5,0.0,0.312,0.0,None
2022-02-15,6,0.0,0.312,0.0,None
2022-02-15,7,0.0,1.635,0.003,None
2022-02-15,8,0.316,0.0,0.149,None
2022-02-15,9,0.001,0.0,0.357,Medium
2022-02-15,10,0.0,0.0,0.356,High
2022-02-15,11,0.0,0.0,0.376,High
2022-02-15,12,0.014,0.0,0.325,Medium
2022-02-15,13,0.055,0.0,0.29,Low
2022-02-15,14,0.109,0.0,0.349,None
2022-02-15,15,0.221,0.0,0.192,None
2022-02-15,16,0.368,0.0,0.129,None
2022-02-15,17,0.6,0.0,0.031,None
2022-02-15,18,0.379,0.0,0.0,None
2022-02-15,19,1.004,0.0,0.0,None
2022-02-15,20,0.524,0.0,0.0,None
2022-02-15,21,0.882,0.0,0.0,None
2022-02-15,22,0.0,0.712,0.0,None
2022-02-15,23,0.0,0.53,0.0,None
2022-02-16,0,0.0,0.474,0.0,None
2022-02-16,1,0.0,0.498,0.0,None
2022-02-16,2,0.0,0.486,0.0,None
2022-02-16,3,0.0,0.474,0.0,None
2022-02-16,4,0.0,0.495,0.0,None
2022-02-16,5,0.0,0.492,0.0,None
2022-02-16,6,0.0,0.427,0.0,None
2022-02-16,7,0.0,0.796,0.0,None
2022-02-16,8,0.274,0.0,0.046,None
2022-02-16,9,0.306,0.0,0.071,None
2022-02-16,10,0.122,0.0,0.197,None
2022-02-16,11,0.515,0.0,0.127,None
2022-02-16,12,0.034,0.0,0.222,Low
2022-02-16,13,0.0,0.0,0.24,Medium
2022-02-16,14,0.014,0.0,0.247,Low
2022-02-16,15,0.132,0.0,0.19,None
2022-02-16,16,0.344,0.0,0.09,None
2022-02-16,17,0.222,0.0,0.017,None
2022-02-16,18,0.317,0.0,0.0,None
2022-02-16,19,0.5,0.0,0.0,None
2022-02-16,20,1.374,0.0,0.0,None
2022-02-16,21,0.653,0.0,0.0,None
2022-02-16,22,0.0,0.477,0.0,None
2022-02-16,23,0.0,0.507,0.0,None
2022-02-17,0,0.0,0.397,0.0,None
2022-02-17,1,0.0,0.412,0.0,None
2022-02-17,2,0.0,0.424,0.0,None
2022-02-17,3,0.0,0.419,0.0,None
2022-02-17,4,0.0,0.398,0.0,None
2022-02-17,5,0.0,0.334,0.0,None
2022-02-17,6,0.0,0.236,0.0,None
2022-02-17,7,0.0,1.02,0.0,None
2022-02-17,8,0.209,0.0,0.064,None
2022-02-17,9,0.076,0.0,0.21,None
2022-02-17,10,0.009,0.0,0.328,Medium
2022-02-17,11,0.0,0.0,0.348,Medium
2022-02-17,12,0.084,0.0,0.299,None
2022-02-17,13,0.026,0.0,0.308,Low
2022-02-17,14,0.0,0.0,0.336,Medium
2022-02-17,15,0.097,0.0,0.259,Low
2022-02-17,16,0.382,0.0,0.08,None
2022-02-17,17,0.37,0.0,0.031,None
2022-02-17,18,0.444,0.0,0.0,None
2022-02-17,19,1.746,0.0,0.0,None
2022-02-17,20,1.187,0.0,0.0,None
2022-02-17,21,0.681,0.0,0.0,None
2022-02-17,22,0.0,1.071,0.0,None
2022-02-17,23,0.0,0.932,0.0,None
2022-02-18,0,0.0,0.648,0.0,None
2022-02-18,1,0.0,0.564,0.0,None
2022-02-18,2,0.0,0.728,0.0,None
2022-02-18,3,0.0,0.437,0.0,None
2022-02-18,4,0.0,0.385,0.0,None
2022-02-18,5,0.0,0.382,0.0,None
2022-02-18,6,0.0,0.359,0.0,None
2022-02-18,7,0.0,1.628,0.004,None
2022-02-18,8,0.353,0.0,0.173,None
2022-02-18,9,0.123,0.0,0.25,None
2022-02-18,10,0.153,0.0,0.205,None
2022-02-18,11,0.768,0.0,0.145,None
2022-02-18,12,0.878,0.0,0.21,None
2022-02-18,13,0.289,0.0,0.091,None
2022-02-18,14,0.13,0.0,0.236,None
2022-02-18,15,0.163,0.0,0.27,None
2022-02-18,16,0.175,0.0,0.201,None
2022-02-18,17,0.361,0.0,0.048,None
2022-02-18,18,0.504,0.0,0.0,None
2022-02-18,19,0.688,0.0,0.0,None
2022-02-18,20,0.651,0.0,0.0,None
2022-02-18,21,0.664,0.0,0.0,None
2022-02-18,22,0.0,0.838,0.0,None
2022-02-18,23,0.0,1.196,0.0,None
2022-02-19,0,0.0,0.466,0.0,None
2022-02-19,1,0.0,0.373,0.0,None
2022-02-19,2,0.0,0.443,0.0,None
2022-02-19,3,0.0,0.413,0.0,None
2022-02-19,4,0.0,0.35,0.0,None
2022-02-19,5,0.0,0.356,0.0,None
2022-02-19,6,0.0,0.374,0.0,None
2022-02-19,7,0.0,1.847,0.006,None
2022-02-19,8,0.025,0.0,0.332,Medium
2022-02-19,9,0.196,0.0,0.621,Medium
2022-02-19,10,0.0,0.0,0.381,High
2022-02-19,11,0.0,0.0,0.382,Very High
2022-02-19,12,0.0,0.0,0.505,High
2022-02-19,13,0.0,0.0,0.414,Very High
2022-02-19,14,0.0,0.0,0.395,High
2022-02-19,15,0.0,0.0,0.363,High
2022-02-19,16,1.613,0.0,0.296,Medium
2022-02-19,17,1.05,0.0,0.038,None
2022-02-19,18,0.448,0.0,0.0,None
2022-02-19,19,0.525,0.0,0.0,None
2022-02-19,20,0.754,0.0,0.0,None
2022-02-19,21,0.541,0.0,0.0,None
2022-02-19,22,0.0,0.52,0.0,None
2022-02-19,23,0.0,0.992,0.0,None
2022-02-20,0,0.0,1.267,0.0,None
2022-02-20,1,0.0,0.577,0.0,None
2022-02-20,2,0.0,0.508,0.0,None
2022-02-20,3,0.0,0.398,0.0,None
2022-02-20,4,0.0,0.417,0.0,None
2022-02-20,5,0.0,0.398,0.0,None
2022-02-20,6,0.0,2.182,0.0,None
2022-02-20,7,0.0,0.416,0.007,None
2022-02-20,8,0.045,0.0,0.371,Medium
2022-02-20,9,0.0,0.0,0.428,High
2022-02-20,10,0.002,0.0,0.701,Medium
2022-02-20,11,1.205,0.0,1.064,None
2022-02-20,12,1.506,0.0,1.127,None
2022-02-20,13,0.149,0.0,0.684,High
2022-02-20,14,0.0,0.0,0.552,High
2022-02-20,15,0.029,0.0,0.425,Medium
2022-02-20,16,0.285,0.0,0.144,None
