Normal (kWh),Economic (kWh),Self-consumption (kWh),Injection,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_broken clouds,weather_few clouds,weather_heavy intensity rain,weather_light rain,weather_moderate rain,weather_overcast clouds,weather_scattered clouds,weather_sky is clear,hour,day_of_year,rain_binary
0.387,0.0,0.0,None,10.71,9.77,10.7,11.22,1023,74,3.06,0.0,0,False,False,False,False,False,False,False,True,17,336,False
0.509,0.0,0.0,None,9.57,7.77,8.72,10.11,1024,78,3.41,0.0,3,False,False,False,False,False,False,False,True,18,336,False
0.933,0.0,0.0,None,9.03,7.18,8.72,9.55,1025,83,3.28,0.0,1,False,False,False,False,False,False,False,True,19,336,False
0.792,0.0,0.0,None,8.45,6.79,7.72,9.0,1025,83,2.78,0.0,0,False,False,False,False,False,False,False,True,20,336,False
0.477,0.0,0.0,None,8.46,7.02,7.57,8.48,1026,81,2.47,0.0,1,False,False,False,False,False,False,False,True,21,336,False
0.0,0.868,0.0,None,7.36,6.01,6.72,7.89,1026,85,2.12,0.0,2,False,False,False,False,False,False,False,True,22,336,False
0.0,0.484,0.0,None,7.35,6.31,6.77,7.37,1027,83,1.79,0.0,15,False,True,False,False,False,False,False,False,23,336,False
0.0,0.329,0.0,None,7.89,7.22,6.77,7.93,1027,77,1.52,0.0,16,False,True,False,False,False,False,False,False,0,337,False
0.0,0.31,0.0,None,7.77,7.16,5.72,7.93,1027,78,1.45,0.0,14,False,True,False,False,False,False,False,False,1,337,False
0.0,0.285,0.0,None,6.74,5.79,5.66,7.23,1027,82,1.62,0.0,4,False,False,False,False,False,False,False,True,2,337,False
0.0,0.285,0.0,None,5.66,4.73,4.72,7.01,1027,86,1.48,0.0,10,False,False,False,False,False,False,False,True,3,337,False
0.0,0.291,0.0,None,6.1,5.26,3.72,7.01,1027,87,1.45,0.0,43,False,False,False,False,False,False,True,False,4,337,False
0.0,0.288,0.0,None,5.57,4.76,3.72,6.45,1027,87,1.38,0.0,59,True,False,False,False,False,False,False,False,5,337,False
0.0,0.283,0.0,None,5.55,5.55,3.72,7.01,1027,88,1.29,0.0,86,False,False,False,False,False,True,False,False,6,337,False
0.0,1.482,0.0,None,6.19,6.19,4.72,7.57,1027,88,1.01,0.0,97,False,False,False,False,False,True,False,False,7,337,False
0.434,0.0,0.069,None,6.67,6.67,3.9,7.57,1027,89,0.76,0.0,96,False,False,False,False,False,True,False,False,8,337,False
1.112,0.0,0.267,None,7.29,7.29,5.72,7.57,1028,86,1.11,0.0,83,True,False,False,False,False,False,False,False,9,337,False
0.564,0.0,0.326,Medium,8.98,8.06,7.72,9.04,1029,86,1.93,0.0,98,False,False,False,False,False,True,False,False,10,337,False
0.56,0.0,0.258,None,10.56,9.79,7.89,10.7,1029,81,1.44,0.0,95,False,False,False,False,False,True,False,False,11,337,False
0.593,0.0,0.145,None,10.64,9.87,9.0,11.45,1028,81,1.58,0.0,96,False,False,False,False,False,True,False,False,12,337,False
0.203,0.0,0.134,None,11.26,10.61,10.66,12.01,1027,83,1.78,0.0,97,False,False,False,False,False,True,False,False,13,337,False
0.731,0.0,0.077,None,11.85,11.28,11.12,12.72,1027,84,1.93,0.0,100,False,False,False,False,False,True,False,False,14,337,False
0.495,0.0,0.053,None,11.26,10.71,11.12,12.01,1026,87,1.92,0.0,100,False,False,False,False,False,True,False,False,15,337,False
0.298,0.0,0.004,None,10.77,10.23,10.7,11.78,1026,89,1.57,0.0,100,False,False,False,False,False,True,False,False,16,337,False
1.213,0.0,0.0,None,10.26,9.74,10.15,11.72,1026,92,1.76,0.0,100,False,False,False,False,False,True,False,False,17,337,False
0.546,0.0,0.0,None,10.19,9.69,10.01,10.9,1026,93,2.0,0.0,100,False,False,False,False,False,True,False,False,18,337,False
0.459,0.0,0.0,None,10.18,9.68,10.01,10.72,1027,93,2.06,0.0,100,False,False,False,False,False,True,False,False,19,337,False
0.37,0.0,0.0,None,10.66,10.21,9.54,10.72,1026,93,1.95,0.0,100,False,False,False,False,False,True,False,False,20,337,False
0.362,0.0,0.0,None,10.66,10.21,9.54,10.9,1026,93,1.93,0.15,98,False,False,False,True,False,False,False,False,21,337,True
0.0,0.409,0.0,None,10.65,10.2,9.45,10.9,1026,93,1.93,0.28,100,False,False,False,True,False,False,False,False,22,337,True
0.0,0.512,0.0,None,10.66,10.21,9.54,10.9,1026,93,2.67,0.26,100,False,False,False,True,False,False,False,False,23,337,True
0.0,0.496,0.0,None,10.66,10.21,9.54,11.45,1026,93,3.05,0.33,100,False,False,False,True,False,False,False,False,0,338,True
0.0,0.492,0.0,None,11.17,10.8,9.54,11.45,1025,94,2.91,0.35,100,False,False,False,True,False,False,False,False,1,338,True
0.0,0.508,0.0,None,11.18,10.78,9.54,11.45,1025,93,2.97,0.22,100,False,False,False,True,False,False,False,False,2,338,True
0.0,0.441,0.0,None,11.74,11.42,9.54,11.82,1025,94,3.13,0.29,100,False,False,False,True,False,False,False,False,3,338,True
0.0,0.325,0.0,None,11.76,11.45,10.1,12.01,1024,94,3.45,0.36,100,False,False,False,True,False,False,False,False,4,338,True
0.0,0.306,0.0,None,11.81,11.5,11.12,12.01,1023,94,3.92,0.68,100,False,False,False,True,False,False,False,False,5,338,True
0.0,0.324,0.0,None,12.33,12.07,10.66,12.72,1023,94,3.55,1.75,100,False,False,False,False,True,False,False,False,6,338,True
0.0,1.313,0.0,None,12.92,12.72,12.23,12.93,1023,94,2.63,3.15,100,False,False,False,False,True,False,False,False,7,338,True
0.319,0.0,0.014,None,13.44,13.29,11.77,13.72,1023,94,2.15,1.6,100,False,False,False,False,True,False,False,False,8,338,True
0.08,0.0,0.229,Medium,13.97,13.88,12.32,14.04,1024,94,2.51,0.36,99,False,False,False,True,False,False,False,False,9,338,True
0.022,0.0,0.472,Medium,13.98,13.89,12.88,14.04,1025,94,3.46,0.0,67,True,False,False,False,False,False,False,False,10,338,False
0.0,0.0,0.508,High,13.98,13.86,12.88,14.04,1025,93,4.17,0.0,45,False,False,False,False,False,False,True,False,11,338,False
1.209,0.0,0.878,Medium,14.49,14.37,12.89,14.59,1026,91,4.29,0.0,32,False,False,False,False,False,False,True,False,12,338,False
0.867,0.0,0.838,None,15.09,14.8,13.34,16.21,1026,82,4.11,0.0,68,True,False,False,False,False,False,False,False,13,338,False
0.0,0.0,0.43,Medium,15.13,14.76,14.0,15.66,1025,79,4.05,0.0,66,True,False,False,False,False,False,False,False,14,338,False
0.633,0.0,0.332,Low,14.54,14.03,13.72,15.01,1025,76,3.64,0.0,41,False,False,False,False,False,False,True,False,15,338,False
0.412,0.0,0.02,None,13.97,13.43,12.72,14.04,1026,77,3.42,0.0,42,False,False,False,False,False,False,True,False,16,338,False
0.471,0.0,0.0,None,12.89,12.27,11.68,12.93,1026,78,2.94,0.0,39,False,False,False,False,False,False,True,False,17,338,False
0.472,0.0,0.0,None,11.8,11.2,11.12,12.01,1026,83,2.63,0.0,26,False,False,False,False,False,False,True,False,18,338,False
0.917,0.0,0.0,None,11.26,10.79,10.57,11.78,1027,90,3.06,0.0,29,False,False,False,False,False,False,True,False,19,338,False
0.923,0.0,0.0,None,10.75,10.28,10.34,11.72,1028,92,3.55,0.0,54,True,False,False,False,False,False,False,False,20,338,False
0.362,0.0,0.0,None,10.7,10.18,10.34,10.72,1028,90,3.77,0.0,83,True,False,False,False,False,False,False,False,21,338,False
0.0,0.583,0.0,None,9.6,7.62,9.54,10.01,1028,91,3.76,0.0,81,True,False,False,False,False,False,False,False,22,338,False
0.0,0.267,0.0,None,8.99,7.08,7.72,10.11,1028,91,3.37,0.0,89,False,False,False,False,False,True,False,False,23,338,False
0.0,0.345,0.0,None,9.01,7.37,8.43,9.23,1028,91,2.92,0.0,76,True,False,False,False,False,False,False,False,0,339,False
0.0,0.24,0.0,None,8.45,7.01,7.72,9.23,1028,91,2.47,0.0,55,True,False,False,False,False,False,False,False,1,339,False
0.0,0.227,0.0,None,9.01,7.53,8.43,9.45,1027,89,2.68,0.0,49,False,False,False,False,False,False,True,False,2,339,False
0.0,0.305,0.0,None,9.05,7.71,8.43,9.72,1027,88,2.49,0.0,67,True,False,False,False,False,False,False,False,3,339,False
0.0,0.385,0.0,None,9.59,8.22,9.23,9.72,1027,88,2.68,0.0,87,False,False,False,False,False,True,False,False,4,339,False
0.0,0.368,0.0,None,9.05,7.1,8.43,9.72,1027,87,3.47,0.0,98,False,False,False,False,False,True,False,False,5,339,False
0.0,0.246,0.0,None,9.1,6.92,8.43,10.72,1027,90,3.95,0.0,97,False,False,False,False,False,True,False,False,6,339,False
0.0,0.236,0.0,None,9.61,7.4,8.43,10.72,1027,90,4.28,0.0,59,True,False,False,False,False,False,False,False,7,339,False
0.296,0.0,0.091,None,9.65,7.49,8.43,11.72,1028,90,4.17,0.0,83,True,False,False,False,False,False,False,False,8,339,False
1.011,0.0,0.333,Low,10.2,9.6,8.99,11.78,1028,89,4.26,0.0,70,True,False,False,False,False,False,False,False,9,339,False
0.21,0.0,0.365,Medium,10.84,10.23,10.7,12.72,1028,86,4.75,0.0,79,True,False,False,False,False,False,False,False,10,339,False
1.091,0.0,0.324,None,11.9,11.26,11.45,12.88,1028,81,5.38,0.0,82,True,False,False,False,False,False,False,False,11,339,False
1.261,0.0,0.496,None,11.87,11.25,11.45,13.43,1028,82,5.39,0.0,87,False,False,False,False,False,True,False,False,12,339,False
0.384,0.0,0.357,Low,12.46,11.88,12.37,13.72,1027,81,5.82,0.0,77,True,False,False,False,False,False,False,False,13,339,False
0.525,0.0,0.114,None,12.48,11.85,12.37,13.9,1027,79,6.1,0.0,98,False,False,False,False,False,True,False,False,14,339,False
0.343,0.0,0.074,None,12.41,11.77,12.37,12.89,1027,79,5.55,0.0,88,False,False,False,False,False,True,False,False,15,339,False
0.962,0.0,0.03,None,11.82,11.22,11.22,12.32,1028,83,4.61,0.0,85,False,False,False,False,False,True,False,False,16,339,False
0.516,0.0,0.0,None,11.26,10.63,11.12,11.45,1028,84,3.73,0.0,51,True,False,False,False,False,False,False,False,17,339,False
0.626,0.0,0.0,None,11.21,10.61,10.57,11.26,1028,85,3.51,0.0,58,True,False,False,False,False,False,False,False,18,339,False
1.146,0.0,0.0,None,10.7,10.12,10.66,10.9,1028,88,3.62,0.0,58,True,False,False,False,False,False,False,False,19,339,False
1.212,0.0,0.0,None,10.18,9.58,10.01,11.22,1029,89,3.04,0.0,57,True,False,False,False,False,False,False,False,20,339,False
1.934,0.0,0.0,None,10.7,10.15,10.01,10.9,1029,89,2.52,0.0,78,True,False,False,False,False,False,False,False,21,339,False
0.0,0.695,0.0,None,10.7,10.15,10.01,10.9,1029,89,2.56,0.0,92,False,False,False,False,False,True,False,False,22,339,False
0.0,0.577,0.0,None,10.16,9.58,9.54,10.9,1029,90,2.09,0.0,80,True,False,False,False,False,False,False,False,23,339,False
0.0,0.602,0.0,None,10.16,9.56,9.54,10.72,1029,89,1.44,0.0,47,False,False,False,False,False,False,True,False,0,340,False
0.0,2.053,0.0,None,10.16,9.56,9.54,10.72,1029,89,1.12,0.0,45,False,False,False,False,False,False,True,False,1,340,False
0.0,0.25,0.0,None,10.11,9.5,9.54,10.34,1029,89,0.8,0.0,76,True,False,False,False,False,False,False,False,2,340,False
0.0,0.268,0.0,None,10.11,9.47,9.54,10.15,1029,88,0.53,0.0,93,False,False,False,False,False,True,False,False,3,340,False
0.0,0.345,0.0,None,9.68,9.68,9.54,10.01,1029,89,0.91,0.0,100,False,False,False,False,False,True,False,False,4,340,False
0.0,0.246,0.0,None,9.59,9.59,9.45,9.79,1029,91,0.88,0.0,100,False,False,False,False,False,True,False,False,5,340,False
0.0,0.264,0.0,None,9.59,9.59,9.45,9.79,1029,92,1.12,0.17,100,False,False,False,True,False,False,False,False,6,340,True
0.0,1.491,0.0,None,9.59,9.21,8.9,9.79,1029,92,1.47,0.0,100,False,False,False,False,False,True,False,False,7,340,False
0.392,0.0,0.026,None,9.5,9.14,7.88,9.79,1029,92,1.44,0.0,100,False,False,False,False,False,True,False,False,8,340,False
0.159,0.0,0.071,None,10.17,9.64,9.55,10.72,1029,92,1.74,0.0,100,False,False,False,False,False,True,False,False,9,340,False
0.074,0.0,0.15,None,10.69,10.24,8.99,11.72,1029,93,2.25,0.0,100,False,False,False,False,False,True,False,False,10,340,False
0.144,0.0,0.074,None,10.76,10.29,10.66,11.78,1029,92,2.73,0.28,100,False,False,False,True,False,False,False,False,11,340,True
0.101,0.0,0.121,None,10.78,10.34,10.7,11.77,1028,93,2.5,0.0,100,False,False,False,False,False,True,False,False,12,340,False
0.156,0.0,0.08,None,11.28,10.89,11.12,11.78,1028,93,2.64,0.13,100,False,False,False,True,False,False,False,False,13,340,True
0.163,0.0,0.07,None,11.28,10.89,11.12,12.01,1027,93,2.79,0.23,100,False,False,False,True,False,False,False,False,14,340,True
0.241,0.0,0.043,None,11.79,11.45,11.12,12.01,1027,93,2.15,0.47,100,False,False,False,True,False,False,False,False,15,340,True
0.887,0.0,0.004,None,11.81,11.47,11.68,12.01,1026,93,1.83,0.59,100,False,False,False,True,False,False,False,False,16,340,True
0.246,0.0,0.0,None,11.8,11.49,11.21,12.01,1026,94,2.29,0.35,100,False,False,False,True,False,False,False,False,17,340,True
0.248,0.0,0.0,None,11.85,11.55,11.21,12.72,1026,94,1.98,0.31,100,False,False,False,True,False,False,False,False,18,340,True
0.731,0.0,0.0,None,11.86,11.56,11.21,12.89,1026,94,1.54,0.19,100,False,False,False,True,False,False,False,False,19,340,True
0.486,0.0,0.0,None,11.87,11.57,11.77,12.89,1026,94,1.41,0.32,100,False,False,False,True,False,False,False,False,20,340,True
0.403,0.0,0.0,None,12.42,12.17,11.77,13.72,1025,94,1.71,0.34,100,False,False,False,True,False,False,False,False,21,340,True
0.0,0.477,0.0,None,12.42,12.17,11.77,13.72,1025,94,1.94,0.5,100,False,False,False,True,False,False,False,False,22,340,True
0.0,0.663,0.0,None,12.95,12.76,12.01,13.72,1024,94,1.87,0.69,100,False,False,False,True,False,False,False,False,23,340,True
0.0,1.472,0.0,None,12.95,12.76,12.01,13.72,1024,94,1.95,0.54,100,False,False,False,True,False,False,False,False,0,341,True
0.0,0.337,0.0,None,12.95,12.76,12.32,13.72,1023,94,2.1,0.78,100,False,False,False,True,False,False,False,False,1,341,True
0.0,0.337,0.0,None,13.49,13.35,13.12,13.72,1022,94,2.36,0.92,100,False,False,False,True,False,False,False,False,2,341,True
0.0,0.294,0.0,None,14.02,13.93,13.68,14.04,1022,94,2.84,1.19,100,False,False,False,False,True,False,False,False,3,341,True
0.0,0.242,0.0,None,14.5,14.46,12.88,14.59,1021,94,4.41,1.48,100,False,False,False,False,True,False,False,False,4,341,True
0.0,0.242,0.0,None,14.49,14.45,12.88,14.59,1021,94,5.62,1.32,100,False,False,False,False,True,False,False,False,5,341,True
0.0,0.259,0.0,None,13.99,13.9,12.88,14.23,1021,94,5.73,0.86,100,False,False,False,True,False,False,False,False,6,341,True
0.0,1.377,0.0,None,13.98,13.89,12.88,14.23,1020,94,5.4,1.0,100,False,False,False,True,False,False,False,False,7,341,True
0.981,0.0,0.014,None,13.49,13.35,13.34,13.72,1020,94,5.59,0.46,100,False,False,False,True,False,False,False,False,8,341,True
0.196,0.0,0.052,None,13.49,13.35,13.44,13.9,1020,94,5.64,0.33,100,False,False,False,True,False,False,False,False,9,341,True
0.181,0.0,0.0,None,13.47,13.33,12.88,14.23,1019,94,6.17,0.35,100,False,False,False,True,False,False,False,False,10,341,True
0.151,0.0,0.0,None,13.98,13.86,12.88,14.79,1019,93,6.96,0.38,98,False,False,False,True,False,False,False,False,11,341,True
0.249,0.0,0.232,None,14.03,13.92,12.88,14.72,1017,93,7.55,0.82,99,False,False,False,True,False,False,False,False,12,341,True
0.212,0.0,0.046,None,14.02,13.91,13.44,14.23,1017,93,7.59,1.07,99,False,False,False,False,True,False,False,False,13,341,True
0.21,0.0,0.042,None,14.0,13.88,13.34,14.23,1015,93,8.2,2.31,99,False,False,False,False,True,False,False,False,14,341,True
0.248,0.0,0.004,None,14.49,14.42,12.88,14.79,1014,93,7.99,4.93,100,False,False,True,False,False,False,False,False,15,341,True
0.0,0.0,0.0,None,13.94,13.82,12.57,14.04,1014,93,5.24,4.06,99,False,False,True,False,False,False,False,False,16,341,True
0.0,0.0,0.0,None,11.3,10.91,10.57,12.32,1014,93,2.62,0.88,32,False,False,False,True,False,False,False,False,17,341,True
0.0,0.0,0.0,None,10.74,10.32,9.79,11.72,1016,94,2.93,0.0,38,False,False,False,False,False,False,True,False,18,341,False
0.0,0.0,0.0,None,10.72,10.3,9.23,11.72,1016,94,3.79,0.16,59,False,False,False,True,False,False,False,False,19,341,True
0.0,0.0,0.0,None,9.61,7.1,9.23,10.11,1016,94,5.0,0.32,51,False,False,False,True,False,False,False,False,20,341,True
0.0,0.0,0.0,None,9.6,6.88,8.68,10.11,1017,94,5.57,0.22,72,False,False,False,True,False,False,False,False,21,341,True
0.0,0.0,0.0,None,9.7,7.48,8.68,11.72,1017,94,4.35,0.41,92,False,False,False,True,False,False,False,False,22,341,True
0.0,0.0,0.0,None,9.62,7.82,9.45,10.72,1016,94,3.43,0.81,86,False,False,False,True,False,False,False,False,23,341,True
0.0,0.0,0.0,None,9.62,7.02,9.54,10.72,1017,94,5.24,0.49,80,False,False,False,True,False,False,False,False,0,342,True
0.0,0.0,0.0,None,8.51,5.67,7.57,9.45,1017,94,5.13,0.33,97,False,False,False,True,False,False,False,False,1,342,True
0.0,0.0,0.0,None,8.53,5.49,7.57,9.72,1017,93,5.68,0.5,78,False,False,False,True,False,False,False,False,2,342,True
0.0,0.0,0.0,None,7.95,5.23,7.57,8.43,1017,94,4.54,0.23,46,False,False,False,True,False,False,False,False,3,342,True
0.0,0.0,0.0,None,7.95,5.22,7.57,8.43,1018,94,4.55,0.31,50,False,False,False,True,False,False,False,False,4,342,True
0.0,0.0,0.0,None,7.93,5.2,7.57,7.93,1017,93,4.54,0.0,91,False,False,False,False,False,True,False,False,5,342,False
0.0,6.978,0.0,None,7.39,4.3,7.37,7.88,1018,93,5.07,0.0,85,False,False,False,False,False,True,False,False,6,342,False
0.0,0.682,0.0,None,7.39,4.4,7.01,7.88,1019,94,4.82,0.0,95,False,False,False,False,False,True,False,False,7,342,False
0.176,0.0,0.083,None,6.95,4.22,6.82,8.72,1019,93,4.07,0.0,96,False,False,False,False,False,True,False,False,8,342,False
0.18,0.0,0.134,Medium,7.02,4.15,6.82,9.72,1020,94,4.37,0.2,91,False,False,False,True,False,False,False,False,9,342,True
0.481,0.0,0.321,None,8.16,5.63,7.57,11.72,1020,94,4.23,0.22,94,False,False,False,True,False,False,False,False,10,342,True
0.625,0.0,0.278,None,9.08,5.92,8.68,9.72,1020,94,6.48,0.12,100,False,False,False,True,False,False,False,False,11,342,True
1.539,0.0,0.309,None,9.76,6.64,8.68,11.77,1021,90,6.96,0.15,79,False,False,False,True,False,False,False,False,12,342,True
0.494,0.0,0.179,None,10.31,9.64,8.68,12.88,1020,86,7.05,0.29,83,False,False,False,True,False,False,False,False,13,342,True
0.32,0.0,0.208,None,9.28,5.8,8.68,12.32,1020,93,7.77,0.34,46,False,False,False,True,False,False,False,False,14,342,True
0.37,0.0,0.103,None,10.29,9.7,9.23,11.78,1020,89,6.04,0.38,77,False,False,False,True,False,False,False,False,15,342,True
0.6,0.0,0.003,None,10.21,9.53,9.23,11.21,1021,86,5.59,0.15,91,False,False,False,True,False,False,False,False,16,342,True
0.601,0.0,0.0,None,9.73,7.23,8.68,11.72,1022,88,5.06,0.12,76,False,False,False,True,False,False,False,False,17,342,True
1.209,0.0,0.0,None,9.21,6.63,8.12,11.72,1023,90,4.93,0.18,90,False,False,False,True,False,False,False,False,18,342,True
1.25,0.0,0.0,None,9.15,6.88,8.12,10.72,1024,91,4.16,0.0,88,False,False,False,False,False,True,False,False,19,342,False
1.31,0.0,0.0,None,8.63,6.49,8.12,10.72,1024,92,3.67,0.0,37,False,False,False,False,False,False,True,False,20,342,False
1.276,0.0,0.0,None,8.57,6.5,8.34,10.11,1025,93,3.5,0.0,53,True,False,False,False,False,False,False,False,21,342,False
0.0,0.512,0.0,None,9.03,6.74,8.43,10.11,1025,92,4.15,0.0,99,False,False,False,False,False,True,False,False,22,342,False
0.0,0.502,0.0,None,9.16,7.35,8.43,11.72,1025,92,3.27,0.0,100,False,False,False,False,False,True,False,False,23,342,False
0.0,0.423,0.0,None,9.55,8.07,8.43,9.59,1025,92,2.83,0.0,97,False,False,False,False,False,True,False,False,0,343,False
0.0,0.511,0.0,None,9.66,8.03,8.43,11.72,1025,92,3.12,0.0,98,False,False,False,False,False,True,False,False,1,343,False
0.0,0.345,0.0,None,9.57,8.25,8.99,9.79,1025,93,2.59,0.0,100,False,False,False,False,False,True,False,False,2,343,False
0.0,0.315,0.0,None,9.57,8.48,8.99,9.59,1025,93,2.27,0.0,100,False,False,False,False,False,True,False,False,3,343,False
0.0,0.277,0.0,None,10.22,9.75,9.79,11.72,1025,94,3.22,0.0,100,False,False,False,False,False,True,False,False,4,343,False
0.0,0.282,0.0,None,10.76,10.35,9.54,12.72,1025,94,4.19,0.19,99,False,False,False,True,False,False,False,False,5,343,True
0.0,0.29,0.0,None,11.24,10.87,10.66,11.45,1025,94,4.6,0.18,100,False,False,False,True,False,False,False,False,6,343,True
0.0,1.395,0.0,None,11.24,10.87,10.66,11.26,1025,94,5.47,0.13,100,False,False,False,True,False,False,False,False,7,343,True
0.388,0.0,0.01,None,11.26,10.9,10.57,11.72,1026,94,5.34,0.15,99,False,False,False,True,False,False,False,False,8,343,True
0.216,0.0,0.074,None,11.29,10.93,10.1,12.72,1026,94,5.42,0.19,98,False,False,False,True,False,False,False,False,9,343,True
0.087,0.0,0.192,Low,11.83,11.52,10.66,12.72,1027,94,5.07,0.34,95,False,False,False,True,False,False,False,False,10,343,True
0.111,0.0,0.163,Low,11.85,11.55,11.21,12.72,1027,94,5.92,0.35,99,False,False,False,True,False,False,False,False,11,343,True
0.355,0.0,0.21,Low,12.38,12.13,12.32,12.89,1027,94,5.36,0.3,99,False,False,False,True,False,False,False,False,12,343,True
0.019,0.0,0.265,Low,11.89,11.59,11.82,12.89,1026,94,5.56,0.17,98,False,False,False,True,False,False,False,False,13,343,True
0.182,0.0,0.133,None,12.39,12.14,12.32,12.89,1026,94,5.19,0.18,100,False,False,False,True,False,False,False,False,14,343,True
0.295,0.0,0.052,None,11.85,11.55,11.82,12.89,1026,94,5.13,0.16,99,False,False,False,True,False,False,False,False,15,343,True
0.959,0.0,0.008,None,11.89,11.59,11.82,12.89,1026,94,3.88,0.17,99,False,False,False,True,False,False,False,False,16,343,True
