,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),datetime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
1087,0.0,1.635,0.003,None,2022-02-15 07:00:00,6.69,5.43,3.68,6.82,1030,92,1.9,,99,overcast clouds
1088,0.316,0.0,0.149,None,2022-02-15 08:00:00,6.69,5.94,3.12,6.82,1030,92,1.45,,96,overcast clouds
1089,0.001,0.0,0.357,Medium,2022-02-15 09:00:00,8.43,7.65,5.57,8.48,1031,90,1.7,,100,overcast clouds
1090,0.0,0.0,0.356,High,2022-02-15 10:00:00,9.59,8.82,6.12,9.72,1031,87,1.88,,93,overcast clouds
1091,0.0,0.0,0.376,High,2022-02-15 11:00:00,10.69,10.06,8.12,11.72,1032,86,1.95,,100,overcast clouds
1092,0.014,0.0,0.325,Medium,2022-02-15 12:00:00,11.91,11.27,10.9,13.44,1031,81,2.6,,100,overcast clouds
1093,0.055,0.0,0.29,Low,2022-02-15 13:00:00,12.98,12.24,12.57,14.55,1031,73,2.9,,100,overcast clouds
1094,0.109,0.0,0.349,None,2022-02-15 14:00:00,12.4,11.68,11.45,14.0,1030,76,3.6,,100,overcast clouds
1095,0.221,0.0,0.192,None,2022-02-15 15:00:00,11.88,11.13,11.82,13.44,1030,77,3.56,,100,overcast clouds
1096,0.368,0.0,0.129,None,2022-02-15 16:00:00,11.87,11.15,11.68,12.89,1030,78,3.57,,100,overcast clouds
1097,0.6,0.0,0.031,None,2022-02-15 17:00:00,11.91,11.3,10.9,13.43,1029,82,2.64,,99,overcast clouds
1098,0.379,0.0,0.0,None,2022-02-15 18:00:00,11.34,10.75,10.34,12.88,1030,85,1.78,,100,overcast clouds
1099,1.004,0.0,0.0,None,2022-02-15 19:00:00,10.81,10.27,10.34,12.33,1030,89,1.76,,100,overcast clouds
1100,0.524,0.0,0.0,None,2022-02-15 20:00:00,10.28,9.74,10.01,11.77,1031,91,1.69,,100,overcast clouds
1101,0.882,0.0,0.0,None,2022-02-15 21:00:00,10.15,9.62,9.72,11.22,1031,92,1.52,,100,overcast clouds
1102,0.0,0.712,0.0,None,2022-02-15 22:00:00,9.61,9.06,9.59,10.1,1031,92,1.64,,95,overcast clouds
1103,0.0,0.53,0.0,None,2022-02-15 23:00:00,10.12,9.59,9.45,10.15,1031,92,1.66,,100,overcast clouds
1104,0.0,0.474,0.0,None,2022-02-16 00:00:00,10.12,9.59,9.54,10.67,1031,92,1.67,,100,overcast clouds
1105,0.0,0.498,0.0,None,2022-02-16 01:00:00,10.15,9.62,9.45,10.72,1031,92,1.38,,100,overcast clouds
1106,0.0,0.486,0.0,None,2022-02-16 02:00:00,10.16,9.66,9.54,10.72,1031,93,1.74,,97,overcast clouds
1107,0.0,0.474,0.0,None,2022-02-16 03:00:00,10.66,10.21,9.54,10.72,1030,93,1.6,,100,overcast clouds
1108,0.0,0.495,0.0,None,2022-02-16 04:00:00,10.16,9.66,9.54,10.72,1030,93,1.94,,100,overcast clouds
1109,0.0,0.492,0.0,None,2022-02-16 05:00:00,10.66,10.24,9.54,10.9,1030,94,1.96,0.11,100,light rain
1110,0.0,0.427,0.0,None,2022-02-16 06:00:00,10.71,10.29,9.54,11.72,1031,94,2.0,0.15,100,light rain
1111,0.0,0.796,0.0,None,2022-02-16 07:00:00,10.71,10.29,9.54,11.72,1031,94,1.98,,100,overcast clouds
1112,0.274,0.0,0.046,None,2022-02-16 08:00:00,10.73,10.31,10.1,11.72,1031,94,2.02,,100,overcast clouds
1113,0.306,0.0,0.071,None,2022-02-16 09:00:00,11.24,10.87,10.1,11.72,1032,94,2.47,,100,overcast clouds
1114,0.122,0.0,0.197,None,2022-02-16 10:00:00,11.81,11.5,11.12,12.01,1032,94,2.62,0.21,100,light rain
1115,0.515,0.0,0.127,None,2022-02-16 11:00:00,11.81,11.5,11.21,11.82,1032,94,3.27,0.19,100,light rain
1116,0.034,0.0,0.222,Low,2022-02-16 12:00:00,12.37,12.12,11.77,12.72,1032,94,3.58,0.3,100,light rain
1117,0.0,0.0,0.24,Medium,2022-02-16 13:00:00,12.95,12.76,12.79,13.72,1031,94,3.79,0.41,100,light rain
1118,0.014,0.0,0.247,Low,2022-02-16 14:00:00,12.98,12.79,12.79,14.23,1031,94,3.34,0.37,100,light rain
1119,0.132,0.0,0.19,None,2022-02-16 15:00:00,12.96,12.77,12.79,13.72,1031,94,3.55,0.31,100,light rain
1120,0.344,0.0,0.09,None,2022-02-16 16:00:00,12.98,12.79,12.79,14.23,1030,94,3.77,0.32,100,light rain
1121,0.222,0.0,0.017,None,2022-02-16 17:00:00,12.98,12.79,12.23,13.72,1031,94,3.06,0.14,100,light rain
1122,0.317,0.0,0.0,None,2022-02-16 18:00:00,12.96,12.77,12.23,13.72,1031,94,2.1,0.12,100,light rain
1123,0.5,0.0,0.0,None,2022-02-16 19:00:00,12.92,12.72,12.72,13.12,1031,94,1.68,0.13,100,light rain
1124,1.374,0.0,0.0,None,2022-02-16 20:00:00,12.9,12.7,12.23,13.12,1031,94,1.79,,98,overcast clouds
1125,0.653,0.0,0.0,None,2022-02-16 21:00:00,12.9,12.7,12.23,12.93,1031,94,1.78,,100,overcast clouds
1126,0.0,0.477,0.0,None,2022-02-16 22:00:00,12.89,12.69,12.23,12.93,1031,94,1.34,,98,overcast clouds
1127,0.0,0.507,0.0,None,2022-02-16 23:00:00,12.92,12.72,12.23,12.93,1031,94,1.55,0.16,100,light rain
1128,0.0,0.397,0.0,None,2022-02-17 00:00:00,12.92,12.72,12.23,12.93,1031,94,1.65,,100,overcast clouds
1129,0.0,0.412,0.0,None,2022-02-17 01:00:00,12.88,12.68,11.77,13.12,1031,94,1.64,,100,overcast clouds
1130,0.0,0.424,0.0,None,2022-02-17 02:00:00,12.88,12.68,11.68,13.12,1031,94,1.62,,100,overcast clouds
1131,0.0,0.419,0.0,None,2022-02-17 03:00:00,11.81,11.5,11.68,12.01,1030,94,1.68,,100,overcast clouds
1132,0.0,0.398,0.0,None,2022-02-17 04:00:00,11.81,11.5,11.68,12.01,1030,94,1.44,0.11,100,light rain
1133,0.0,0.334,0.0,None,2022-02-17 05:00:00,11.8,11.49,11.21,11.82,1029,94,1.26,,99,overcast clouds
1134,0.0,0.236,0.0,None,2022-02-17 06:00:00,11.8,11.49,11.21,11.82,1029,94,1.29,,96,overcast clouds
1135,0.0,1.02,0.0,None,2022-02-17 07:00:00,11.79,11.48,11.12,11.82,1029,94,1.31,,98,overcast clouds
1136,0.209,0.0,0.064,None,2022-02-17 08:00:00,11.81,11.5,11.45,11.82,1029,94,1.21,,97,overcast clouds
1137,0.076,0.0,0.21,None,2022-02-17 09:00:00,11.8,11.52,11.21,12.01,1029,95,1.38,,97,overcast clouds
1138,0.009,0.0,0.328,Medium,2022-02-17 10:00:00,12.44,12.19,12.32,13.9,1029,94,1.27,,75,broken clouds
1139,0.0,0.0,0.348,Medium,2022-02-17 11:00:00,13.6,13.44,13.44,15.72,1029,93,1.37,,81,broken clouds
1140,0.084,0.0,0.299,None,2022-02-17 12:00:00,15.67,15.28,14.72,16.21,1028,76,1.41,,99,overcast clouds
1141,0.026,0.0,0.308,Low,2022-02-17 13:00:00,15.68,15.18,14.72,16.77,1028,72,1.33,,100,overcast clouds
1142,0.0,0.0,0.336,Medium,2022-02-17 14:00:00,16.71,16.19,14.72,16.82,1027,67,1.7,,100,overcast clouds
1143,0.097,0.0,0.259,Low,2022-02-17 15:00:00,15.73,15.19,15.01,17.01,1026,70,2.01,,99,overcast clouds
1144,0.382,0.0,0.08,None,2022-02-17 16:00:00,16.18,15.73,13.9,16.77,1026,72,2.29,,97,overcast clouds
1145,0.37,0.0,0.031,None,2022-02-17 17:00:00,15.09,14.82,13.72,15.66,1025,83,2.04,,96,overcast clouds
1146,0.444,0.0,0.0,None,2022-02-17 18:00:00,14.03,13.76,13.34,14.79,1025,87,1.2,,99,overcast clouds
1147,1.746,0.0,0.0,None,2022-02-17 19:00:00,12.86,12.53,10.72,13.99,1025,89,1.09,,99,overcast clouds
1148,1.187,0.0,0.0,None,2022-02-17 20:00:00,11.8,11.41,10.72,12.88,1024,91,1.03,,100,overcast clouds
1149,0.681,0.0,0.0,None,2022-02-17 21:00:00,11.81,11.45,10.57,12.01,1024,92,1.09,,100,overcast clouds
1150,0.0,1.071,0.0,None,2022-02-17 22:00:00,11.26,10.84,10.57,11.78,1024,92,0.79,,100,overcast clouds
1151,0.0,0.932,0.0,None,2022-02-17 23:00:00,11.21,10.79,10.34,11.26,1023,92,1.13,,97,overcast clouds
1152,0.0,0.648,0.0,None,2022-02-18 00:00:00,11.2,10.78,10.1,11.26,1023,92,1.74,,96,overcast clouds
1153,0.0,0.564,0.0,None,2022-02-18 01:00:00,11.71,11.34,10.1,11.82,1023,92,1.98,,100,overcast clouds
1154,0.0,0.728,0.0,None,2022-02-18 02:00:00,11.71,11.34,10.1,11.82,1022,92,2.07,,100,overcast clouds
1155,0.0,0.437,0.0,None,2022-02-18 03:00:00,11.73,11.33,10.66,11.82,1021,91,1.77,,98,overcast clouds
1156,0.0,0.385,0.0,None,2022-02-18 04:00:00,11.81,11.42,11.12,11.82,1021,91,1.78,,100,overcast clouds
1157,0.0,0.382,0.0,None,2022-02-18 05:00:00,11.26,10.84,10.57,11.72,1021,92,1.86,,100,overcast clouds
1158,0.0,0.359,0.0,None,2022-02-18 06:00:00,11.26,10.87,10.57,11.72,1021,93,1.71,,100,overcast clouds
1159,0.0,1.628,0.004,None,2022-02-18 07:00:00,11.26,10.87,10.57,11.72,1021,93,1.45,0.16,100,light rain
1160,0.353,0.0,0.173,None,2022-02-18 08:00:00,11.26,10.9,10.57,11.72,1021,94,1.58,0.19,100,light rain
1161,0.123,0.0,0.25,None,2022-02-18 09:00:00,11.82,11.49,10.66,12.72,1021,93,2.15,0.24,100,light rain
1162,0.153,0.0,0.205,None,2022-02-18 10:00:00,12.42,12.15,11.68,13.72,1022,93,2.68,0.28,100,light rain
1163,0.768,0.0,0.145,None,2022-02-18 11:00:00,12.98,12.71,12.57,14.0,1022,91,2.87,0.51,100,light rain
1164,0.878,0.0,0.21,None,2022-02-18 12:00:00,13.89,13.63,11.12,14.04,1022,88,4.02,,100,overcast clouds
1165,0.289,0.0,0.091,None,2022-02-18 13:00:00,11.83,11.47,11.12,12.88,1022,92,4.54,,100,overcast clouds
1166,0.13,0.0,0.236,None,2022-02-18 14:00:00,10.77,10.3,10.57,11.77,1022,92,4.86,,100,overcast clouds
1167,0.163,0.0,0.27,None,2022-02-18 15:00:00,10.73,10.18,9.45,11.72,1022,89,4.71,,100,overcast clouds
1168,0.175,0.0,0.201,None,2022-02-18 16:00:00,11.27,10.54,11.12,11.78,1022,80,4.27,,97,overcast clouds
1169,0.361,0.0,0.048,None,2022-02-18 17:00:00,11.27,10.52,10.57,11.72,1022,79,4.08,,89,overcast clouds
1170,0.504,0.0,0.0,None,2022-02-18 18:00:00,10.7,9.94,10.01,10.72,1023,81,3.85,,82,broken clouds
1171,0.688,0.0,0.0,None,2022-02-18 19:00:00,9.6,7.64,9.45,10.1,1023,85,3.72,,76,broken clouds
1172,0.651,0.0,0.0,None,2022-02-18 20:00:00,9.57,7.59,8.68,9.72,1024,77,3.76,,83,broken clouds
1173,0.664,0.0,0.0,None,2022-02-18 21:00:00,9.07,6.89,8.12,9.72,1024,76,3.93,,87,overcast clouds
1174,0.0,0.838,0.0,None,2022-02-18 22:00:00,9.02,6.61,8.34,9.04,1025,73,4.41,,88,overcast clouds
1175,0.0,1.196,0.0,None,2022-02-18 23:00:00,7.92,5.24,7.72,8.44,1025,74,4.43,,74,broken clouds
1176,0.0,0.466,0.0,None,2022-02-19 00:00:00,7.39,4.63,7.01,7.89,1025,77,4.34,,65,broken clouds
1177,0.0,0.373,0.0,None,2022-02-19 01:00:00,6.81,3.95,6.68,7.01,1026,78,4.26,,36,scattered clouds
1178,0.0,0.443,0.0,None,2022-02-19 02:00:00,7.3,4.65,6.12,7.37,1026,75,4.07,,23,few clouds
1179,0.0,0.413,0.0,None,2022-02-19 03:00:00,6.74,4.09,5.57,7.01,1025,76,3.83,,13,few clouds
1180,0.0,0.35,0.0,None,2022-02-19 04:00:00,6.73,4.28,5.57,7.01,1025,75,3.47,,3,sky is clear
1181,0.0,0.356,0.0,None,2022-02-19 05:00:00,6.2,3.75,5.1,7.01,1025,78,3.3,,0,sky is clear
1182,0.0,0.374,0.0,None,2022-02-19 06:00:00,4.92,2.14,4.72,6.45,1026,86,3.39,,0,sky is clear
1183,0.0,1.847,0.006,None,2022-02-19 07:00:00,5.66,2.89,4.54,6.45,1026,81,3.62,,0,sky is clear
1184,0.025,0.0,0.332,Medium,2022-02-19 08:00:00,5.62,2.82,4.54,6.45,1027,79,3.65,,0,sky is clear
1185,0.196,0.0,0.621,Medium,2022-02-19 09:00:00,8.33,5.85,6.68,8.48,1028,71,4.21,,1,sky is clear
1186,0.0,0.0,0.381,High,2022-02-19 10:00:00,9.53,7.19,7.57,9.59,1029,68,4.53,,1,sky is clear
1187,0.0,0.0,0.382,Very High,2022-02-19 11:00:00,10.71,9.43,10.01,11.21,1029,61,4.15,,3,sky is clear
1188,0.0,0.0,0.505,High,2022-02-19 12:00:00,11.33,10.06,10.34,12.88,1029,59,4.22,,4,sky is clear
1189,0.0,0.0,0.414,Very High,2022-02-19 13:00:00,12.96,11.8,10.9,14.54,1028,57,4.03,,4,sky is clear
1190,0.0,0.0,0.395,High,2022-02-19 14:00:00,13.52,12.29,12.01,14.54,1027,52,3.58,,0,sky is clear
1191,0.0,0.0,0.363,High,2022-02-19 15:00:00,13.96,12.51,12.72,14.04,1027,42,3.62,,0,sky is clear
1192,1.613,0.0,0.296,Medium,2022-02-19 16:00:00,13.39,12.19,11.72,13.9,1027,54,3.8,,0,sky is clear
1193,1.05,0.0,0.038,None,2022-02-19 17:00:00,12.86,11.72,11.72,12.93,1027,58,3.68,,0,sky is clear
1194,0.448,0.0,0.0,None,2022-02-19 18:00:00,11.75,10.65,10.67,11.82,1028,64,3.91,,4,sky is clear
1195,0.525,0.0,0.0,None,2022-02-19 19:00:00,10.64,9.48,9.72,10.7,1028,66,3.73,,1,sky is clear
1196,0.754,0.0,0.0,None,2022-02-19 20:00:00,9.63,7.94,9.23,9.72,1029,78,3.22,,5,sky is clear
1197,0.541,0.0,0.0,None,2022-02-19 21:00:00,9.57,7.93,8.68,9.59,1029,71,3.11,,37,scattered clouds
1198,0.0,0.52,0.0,None,2022-02-19 22:00:00,8.64,6.92,7.57,9.0,1030,80,2.94,,0,sky is clear
1199,0.0,0.992,0.0,None,2022-02-19 23:00:00,7.56,5.74,6.72,8.44,1030,83,2.76,,26,scattered clouds
1200,0.0,1.267,0.0,None,2022-02-20 00:00:00,7.29,5.51,6.72,7.89,1031,85,2.64,,4,sky is clear
1201,0.0,0.577,0.0,None,2022-02-20 01:00:00,6.4,4.81,5.72,7.32,1030,86,2.2,,2,sky is clear
1202,0.0,0.508,0.0,None,2022-02-20 02:00:00,6.2,4.67,5.72,7.23,1030,89,2.1,,0,sky is clear
1203,0.0,0.398,0.0,None,2022-02-20 03:00:00,5.32,3.66,4.72,6.21,1030,90,2.08,,0,sky is clear
1204,0.0,0.417,0.0,None,2022-02-20 04:00:00,4.51,2.72,3.72,5.9,1030,90,2.07,,0,sky is clear
1205,0.0,0.398,0.0,None,2022-02-20 05:00:00,4.5,2.73,3.72,7.79,1030,92,2.05,,3,sky is clear
1206,0.0,2.182,0.0,None,2022-02-20 06:00:00,7.64,6.26,3.72,7.93,1031,79,2.21,,54,broken clouds
1207,0.0,0.416,0.007,None,2022-02-20 07:00:00,7.67,6.22,4.54,8.68,1031,79,2.3,,87,overcast clouds
1208,0.045,0.0,0.371,Medium,2022-02-20 08:00:00,8.72,7.26,4.54,9.79,1031,76,2.57,,96,overcast clouds
1209,0.0,0.0,0.428,High,2022-02-20 09:00:00,10.39,9.36,6.21,10.7,1032,72,2.54,,99,overcast clouds
1210,0.002,0.0,0.701,Medium,2022-02-20 10:00:00,13.21,12.36,10.1,13.48,1032,68,1.94,,82,broken clouds
1211,1.205,0.0,1.064,None,2022-02-20 11:00:00,13.41,12.61,12.33,13.48,1032,69,1.47,,88,overcast clouds
1212,1.506,0.0,1.127,None,2022-02-20 12:00:00,14.59,13.78,14.45,14.72,1032,64,1.21,,97,overcast clouds
1213,0.149,0.0,0.684,High,2022-02-20 13:00:00,16.2,15.44,14.72,16.77,1031,60,1.63,,95,overcast clouds
1214,0.0,0.0,0.552,High,2022-02-20 14:00:00,17.76,17.08,14.72,17.93,1030,57,1.77,,94,overcast clouds
1215,0.029,0.0,0.425,Medium,2022-02-20 15:00:00,17.34,16.64,16.22,17.37,1030,58,1.92,,96,overcast clouds
1216,0.285,0.0,0.144,None,2022-02-20 16:00:00,17.14,16.42,13.72,17.37,1029,58,2.63,,95,overcast clouds
1217,1.01,0.0,0.061,None,2022-02-20 17:00:00,16.03,15.41,12.72,16.45,1029,66,3.03,,93,overcast clouds
1218,0.662,0.0,0.0,None,2022-02-20 18:00:00,14.53,14.0,12.72,14.59,1030,75,3.07,,70,broken clouds
1219,0.682,0.0,0.0,None,2022-02-20 19:00:00,12.84,12.29,11.68,13.12,1031,81,3.47,,69,broken clouds
1220,0.831,0.0,0.0,None,2022-02-20 20:00:00,12.3,11.81,11.12,12.37,1031,85,3.36,,60,broken clouds
1221,0.645,0.0,0.0,None,2022-02-20 21:00:00,11.72,11.22,10.57,11.82,1031,87,2.07,,83,broken clouds
1222,0.0,0.798,0.0,None,2022-02-20 22:00:00,11.7,11.17,10.1,11.82,1031,86,1.8,,97,overcast clouds
1223,0.0,0.691,0.0,None,2022-02-20 23:00:00,10.14,9.53,9.45,10.15,1032,89,3.23,,93,overcast clouds
1224,0.0,0.619,0.0,None,2022-02-21 00:00:00,10.61,9.97,9.23,10.7,1032,86,2.63,,9,sky is clear
1225,0.0,0.52,0.0,None,2022-02-21 01:00:00,8.3,6.77,7.72,9.45,1032,92,2.55,,16,few clouds
1226,0.0,0.431,0.0,None,2022-02-21 02:00:00,9.47,8.45,7.72,9.59,1032,86,2.16,,21,few clouds
1227,0.0,0.401,0.0,None,2022-02-21 03:00:00,8.96,7.67,7.57,9.04,1032,85,2.39,,59,broken clouds
1228,0.0,0.348,0.0,None,2022-02-21 04:00:00,8.9,7.58,6.72,9.04,1031,86,2.42,,25,scattered clouds
1229,0.0,0.353,0.0,None,2022-02-21 05:00:00,8.38,6.73,6.72,8.48,1031,86,2.75,,36,scattered clouds
1230,0.0,0.37,0.0,None,2022-02-21 06:00:00,8.42,6.72,7.23,8.48,1031,87,2.84,,39,scattered clouds
1231,0.0,1.937,0.01,None,2022-02-21 07:00:00,7.94,6.26,6.68,8.72,1031,89,2.67,,42,scattered clouds
1232,0.154,0.0,0.349,Low,2022-02-21 08:00:00,9.34,7.8,6.21,9.59,1032,81,2.87,,37,scattered clouds
1233,0.0,0.0,0.35,Medium,2022-02-21 09:00:00,11.57,10.77,7.79,11.82,1032,76,2.52,,12,few clouds
1234,0.0,0.0,0.4,High,2022-02-21 10:00:00,13.4,12.65,10.57,13.48,1032,71,2.34,,36,scattered clouds
1235,0.0,0.0,0.383,Very High,2022-02-21 11:00:00,13.93,13.23,12.72,14.23,1032,71,2.39,,2,sky is clear
1236,0.0,0.0,0.386,Very High,2022-02-21 12:00:00,16.19,15.61,14.79,16.26,1031,67,2.57,,12,few clouds
1237,0.0,0.0,0.363,Very High,2022-02-21 13:00:00,17.32,16.73,15.72,18.43,1030,62,2.4,,7,sky is clear
1238,0.0,0.0,0.371,High,2022-02-21 14:00:00,18.4,17.81,16.72,18.99,1029,58,1.99,,29,scattered clouds
1239,0.0,0.0,0.375,High,2022-02-21 15:00:00,20.06,19.53,17.88,20.15,1029,54,1.62,,38,scattered clouds
1240,0.081,0.0,0.292,Medium,2022-02-21 16:00:00,18.83,18.26,15.72,19.04,1028,57,1.42,,39,scattered clouds
1241,0.304,0.0,0.043,None,2022-02-21 17:00:00,18.29,17.74,15.72,18.48,1028,60,1.83,,15,few clouds
1242,0.391,0.0,0.0,None,2022-02-21 18:00:00,14.53,13.61,13.72,16.21,1028,60,2.37,,0,sky is clear
1243,1.495,0.0,0.0,None,2022-02-21 19:00:00,12.64,11.68,11.72,14.54,1029,66,2.42,,0,sky is clear
1244,1.098,0.0,0.0,None,2022-02-21 20:00:00,12.06,11.33,10.72,13.44,1029,77,2.49,,0,sky is clear
1245,0.69,0.0,0.0,None,2022-02-21 21:00:00,11.41,10.7,9.72,13.9,1029,80,2.55,,6,sky is clear
1246,0.0,0.974,0.0,None,2022-02-21 22:00:00,11.2,10.52,9.72,13.44,1030,82,2.15,,24,few clouds
1247,0.0,0.67,0.0,None,2022-02-21 23:00:00,10.83,10.14,9.72,12.33,1030,83,2.32,,38,scattered clouds
1248,0.0,0.646,0.0,None,2022-02-22 00:00:00,10.81,10.09,9.79,12.23,1030,82,2.46,,62,broken clouds
1249,0.0,0.631,0.0,None,2022-02-22 01:00:00,12.19,11.58,8.68,12.79,1030,81,2.74,,76,broken clouds
1250,0.0,0.617,0.0,None,2022-02-22 02:00:00,10.93,10.25,8.12,11.21,1030,83,2.76,,42,scattered clouds
1251,0.0,0.596,0.0,None,2022-02-22 03:00:00,10.03,9.28,7.57,12.23,1029,84,2.78,,23,few clouds
1252,0.0,0.384,0.0,None,2022-02-22 04:00:00,9.16,7.68,8.72,12.79,1029,85,2.72,,26,scattered clouds
1253,0.0,0.38,0.0,None,2022-02-22 05:00:00,10.91,10.25,7.01,11.21,1029,84,2.67,,3,sky is clear
1254,0.0,0.365,0.0,None,2022-02-22 06:00:00,9.47,8.1,7.01,10.66,1029,82,2.64,,0,sky is clear
1255,0.0,1.292,0.012,None,2022-02-22 07:00:00,10.7,9.94,6.45,10.72,1029,81,2.67,,0,sky is clear
1256,0.059,0.0,0.339,Medium,2022-02-22 08:00:00,7.85,5.94,7.19,11.21,1030,77,2.98,,0,sky is clear
1257,0.0,0.0,0.461,High,2022-02-22 09:00:00,12.99,12.17,12.72,14.55,1030,70,3.35,,0,sky is clear
1258,0.0,0.0,0.404,High,2022-02-22 10:00:00,16.78,15.51,15.01,16.82,1030,38,2.63,,0,sky is clear
1259,0.0,0.0,0.513,High,2022-02-22 11:00:00,17.94,16.7,15.9,18.72,1030,35,2.49,,0,sky is clear
1260,0.09,0.0,0.638,High,2022-02-22 12:00:00,19.04,17.89,18.9,19.23,1029,34,2.59,,0,sky is clear
1261,0.0,0.0,0.385,Very High,2022-02-22 13:00:00,20.43,19.34,20.01,20.72,1029,31,2.0,,0,sky is clear
1262,0.0,0.0,0.397,High,2022-02-22 14:00:00,21.82,20.79,20.66,22.72,1028,28,1.06,,4,sky is clear
1263,0.0,0.0,0.39,High,2022-02-22 15:00:00,21.67,20.57,19.72,22.57,1027,26,0.66,,22,few clouds
1264,0.066,0.0,0.3,Medium,2022-02-22 16:00:00,21.43,20.33,19.72,22.23,1026,27,1.23,,48,scattered clouds
1265,0.322,0.0,0.046,None,2022-02-22 17:00:00,21.17,20.1,17.72,21.26,1026,29,1.16,,0,sky is clear
1266,0.386,0.0,0.0,None,2022-02-22 18:00:00,19.51,18.59,14.72,21.63,1026,41,1.73,,0,sky is clear
1267,0.44,0.0,0.0,None,2022-02-22 19:00:00,12.85,11.6,12.72,16.22,1026,54,2.05,,0,sky is clear
1268,0.859,0.0,0.0,None,2022-02-22 20:00:00,13.05,12.16,11.72,16.22,1026,67,2.23,,0,sky is clear
1269,0.502,0.0,0.0,None,2022-02-22 21:00:00,12.33,11.37,9.72,16.12,1026,67,2.24,,0,sky is clear
1270,0.0,0.679,0.0,None,2022-02-22 22:00:00,12.3,11.44,9.72,15.67,1026,71,1.87,,0,sky is clear
1271,0.0,0.783,0.0,None,2022-02-22 23:00:00,12.82,12.09,11.45,15.11,1025,74,2.23,,8,sky is clear
1272,0.0,0.78,0.0,None,2022-02-23 00:00:00,14.01,13.27,9.79,14.72,1025,69,2.61,,74,broken clouds
1273,0.0,0.765,0.0,None,2022-02-23 01:00:00,13.19,12.21,9.23,13.72,1024,63,2.86,,86,overcast clouds
1274,0.0,0.451,0.0,None,2022-02-23 02:00:00,10.88,9.64,8.68,13.34,1024,62,2.87,,95,overcast clouds
1275,0.0,0.367,0.0,None,2022-02-23 03:00:00,11.31,10.04,8.12,11.72,1023,59,2.83,,99,overcast clouds
1276,0.0,0.381,0.0,None,2022-02-23 04:00:00,12.57,11.45,9.23,12.72,1023,60,3.01,,100,overcast clouds
1277,0.0,0.379,0.0,None,2022-02-23 05:00:00,13.61,12.57,8.68,13.72,1023,59,3.06,,100,overcast clouds
1278,0.0,0.363,0.0,None,2022-02-23 06:00:00,8.14,6.21,7.47,8.9,1023,61,3.11,,100,overcast clouds
1279,0.0,1.471,0.01,None,2022-02-23 07:00:00,8.15,6.24,7.39,8.89,1023,63,3.08,,99,overcast clouds
1280,1.007,0.0,0.165,None,2022-02-23 08:00:00,13.99,13.14,8.68,14.72,1023,65,3.18,,100,overcast clouds
1281,0.001,0.0,0.368,Medium,2022-02-23 09:00:00,14.94,14.16,12.89,15.72,1023,64,3.53,,99,overcast clouds
1282,0.0,0.0,0.368,High,2022-02-23 10:00:00,16.23,15.42,13.68,16.72,1023,58,2.88,,100,overcast clouds
1283,0.0,0.0,0.353,High,2022-02-23 11:00:00,18.2,17.33,17.23,18.72,1022,48,2.24,,100,overcast clouds
1284,0.0,0.0,0.373,High,2022-02-23 12:00:00,19.53,18.64,17.79,20.34,1022,42,1.48,,99,overcast clouds
1285,0.0,0.0,0.374,Medium,2022-02-23 13:00:00,20.07,19.23,18.43,21.45,1021,42,0.61,,96,overcast clouds
1286,0.209,0.0,0.476,Medium,2022-02-23 14:00:00,21.74,20.99,20.67,21.82,1020,39,0.51,,97,overcast clouds
1287,0.041,0.0,0.335,None,2022-02-23 15:00:00,21.8,21.08,21.21,21.82,1020,40,1.23,,100,overcast clouds
1288,0.175,0.0,0.196,None,2022-02-23 16:00:00,21.04,20.24,16.72,21.26,1020,40,1.64,,100,overcast clouds
1289,0.306,0.0,0.066,None,2022-02-23 17:00:00,19.99,19.09,16.72,20.15,1020,40,1.1,,100,overcast clouds
1290,0.589,0.0,0.0,None,2022-02-23 18:00:00,16.75,16.15,14.72,18.68,1020,64,1.81,,100,overcast clouds
1291,0.741,0.0,0.0,None,2022-02-23 19:00:00,13.57,12.81,12.72,16.45,1020,70,1.93,,100,overcast clouds
1292,0.791,0.0,0.0,None,2022-02-23 20:00:00,13.59,13.07,11.72,15.67,1019,79,1.94,,100,overcast clouds
1293,0.649,0.0,0.0,None,2022-02-23 21:00:00,12.2,11.7,9.72,15.11,1020,85,2.06,,100,overcast clouds
1294,0.0,0.561,0.0,None,2022-02-23 22:00:00,11.74,11.11,9.72,15.11,1020,82,1.33,,100,overcast clouds
1295,0.0,0.949,0.0,None,2022-02-23 23:00:00,10.2,9.47,7.72,12.89,1020,84,1.11,,96,overcast clouds
1296,0.0,1.078,0.0,None,2022-02-24 00:00:00,9.37,8.69,7.72,11.77,1020,87,1.74,,94,overcast clouds
1297,0.0,0.362,0.0,None,2022-02-24 01:00:00,10.28,9.66,9.72,11.21,1020,88,1.8,,12,few clouds
1298,0.0,0.36,0.0,None,2022-02-24 02:00:00,8.7,8.02,7.72,10.1,1020,91,1.64,,87,overcast clouds
1299,0.0,0.378,0.0,None,2022-02-24 03:00:00,7.92,7.92,6.72,9.54,1020,92,1.24,,100,overcast clouds
1300,0.0,0.379,0.0,None,2022-02-24 04:00:00,5.71,4.81,4.8,8.99,1019,93,1.46,,100,overcast clouds
